File name	00621.100
Result analysis file name	00621_baseline.raf
Subject	00621
Gender	
Age
Memo
Free comment 1	SubjectID	00621
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
8820	W	12/23/2016 01:47:58	201239.859375	27945.279663	11355.266624	15630.161121	377.423632		10547.169922	31155.753906	31402.783203	11634.792969	4272.043945	10788.566406	22234.363281	29970.496094	28712.433594	20171.738281	10896.887695	3863.491699	597.992065	577.261475	2020.224609	3529.643799	5648.584473	6115.643066	5592.438477	4832.758789	3406.616455	1845.764648	517.116394	41.203087	711.807251	2144.625732	3397.199219	3720.864502	2876.008057	1619.081421	626.939819	140.398773	52.067501	115.079788	183.268600	196.664917	159.030945	117.411224	99.727295	94.642700	87.150627	
8821	W	12/23/2016 01:48:02	40050.455566	21206.073975	7484.874390	4001.940595	114.798466		687.935242	3792.073242	5237.042969	4076.612549	3661.145508	3831.869385	3561.333984	3518.990479	4603.454590	4162.230957	3605.701904	3609.677734	3518.186279	3003.788086	2643.859131	2682.986328	2282.875488	1758.183472	1706.517456	1669.160400	1316.451416	1207.188965	1318.737305	1113.003662	860.332642	737.317993	701.587219	561.865417	382.825012	363.889893	321.138153	238.554047	175.311356	146.522278	126.099251	78.866165	54.846832	45.377850	36.786362	19.665649	11.287118	
8822	W	12/23/2016 01:48:06	665.644570	126.682241	156.745611	16.870668	2.036046		19.698265	332.436768	194.883530	7.285449	33.808208	31.811916	23.864071	11.166461	10.947538	7.303185	12.137444	9.893891	6.999970	16.876770	22.815998	10.170187	8.308641	17.263313	34.353470	51.848251	54.934067	29.836121	12.551957	3.693600	3.881615	2.133862	1.949243	1.879237	3.354542	1.329072	0.387306	0.806355	0.748094	0.811452	0.407661	0.354472	0.408371	0.515510	0.544980	0.497133	0.743380	
8823	W	12/23/2016 01:48:10	559245.596680	12319.508801	15337.424286	16261.255727	1484.188693		30070.943359	103978.585938	43068.640625	32407.658203	5994.688477	42713.636719	132381.875000	101257.593750	45888.226563	34147.519531	17407.171875	3824.023926	1271.604004	901.302917	1355.653320	2230.611816	1703.365479	63.812695	969.134644	372.671356	1209.976440	4226.347168	1976.478027	1669.334106	5882.617188	4511.044922	857.527710	10.584191	740.023438	3069.515869	3791.316162	1604.796997	88.500389	149.427139	345.397644	146.964081	34.931431	249.394913	132.976074	85.015045	443.839722	
8824	W	12/23/2016 01:48:14	19345.550598	2590.638863	1535.992386	2524.204694	106.602457		3279.202881	11578.078125	2028.403687	2146.058105	1501.697266	1098.900024	325.802765	167.026443	51.607483	203.777451	244.199249	453.988861	533.026550	479.600983	584.366211	249.008087	234.954071	38.081688	17.612411	25.227997	91.384140	263.656464	322.488342	341.058990	492.176453	460.537354	404.803253	359.815125	356.209259	241.540466	213.646255	154.958435	113.449074	85.103989	54.915520	28.811502	18.203936	6.717997	6.143063	9.073647	10.275820	
8825	W	12/23/2016 01:48:18	478.402084	124.650500	76.332838	40.629885	1.281036		18.649588	64.743027	95.910538	112.454453	27.454426	33.612579	51.874405	47.958454	15.622885	19.740065	9.031254	7.994453	1.790597	34.778408	18.249229	6.479041	25.467115	22.915209	6.976447	11.032497	14.161036	16.888031	4.169033	15.283146	14.799095	21.523285	4.178277	0.535933	2.324050	2.971359	0.761549	1.035423	1.251698	1.928787	0.529649	0.751584	1.359823	0.407193	0.226772	0.559357	0.285147	
8826	W	12/23/2016 01:48:22	442.300216	194.324045	47.219273	26.550131	1.907458		4.966492	16.814524	43.476246	94.466621	67.881050	10.879413	32.211029	62.146141	14.619860	30.573177	69.232155	30.726583	24.696522	25.905371	33.235535	16.102495	17.680870	29.332695	16.643974	2.756249	11.926210	17.977722	7.778055	2.311033	4.470003	5.622350	5.115112	1.774572	1.317411	2.490176	4.359901	1.318968	0.697456	1.068839	0.846423	0.055750	0.391493	0.165317	0.482222	0.551017	0.293122	
8827	W	12/23/2016 01:48:26	338.711138	99.061105	121.545735	23.288857	1.940729		10.075912	63.821037	33.847485	46.200859	75.010948	5.547469	54.866600	29.968090	15.709661	8.449311	5.289678	5.303702	0.410646	0.604893	18.286152	38.544613	23.959709	1.370885	10.580504	21.611015	48.530724	22.438589	19.294811	8.372595	1.298001	2.866135	6.512155	2.655598	0.410545	0.619331	1.065805	3.006575	2.645258	0.798479	0.935854	0.509077	0.460053	0.326321	0.087402	0.016672	0.373597	
8828	W	12/23/2016 01:48:30	286.822101	160.322740	47.681770	17.541084	1.190223		1.159294	24.099058	40.730194	51.139931	32.398758	16.918522	49.009937	20.508089	6.634502	16.256618	29.126492	32.686413	18.161839	11.824280	23.265270	15.922686	14.881005	9.237436	34.343811	18.701023	3.595260	12.730438	6.172750	5.662270	0.820028	4.624901	4.040944	2.331284	1.756871	0.465527	0.263356	0.598535	0.596699	0.495119	0.126875	0.100601	0.402303	0.913776	0.430054	0.170213	0.224025	
8829	W	12/23/2016 01:48:34	48368.669792	48509.334961	11420.595383	18677.137629	754.535386		1261.003174	6845.099609	10587.105469	9252.600586	5129.977051	1233.940918	35.287285	612.215759	2602.076416	5020.163574	7050.203125	8531.592773	8902.909180	7876.322754	6365.934570	5221.404785	4510.168457	3728.310303	3372.692139	3322.084961	3104.276123	2431.514160	1543.873657	778.201782	240.644699	286.692932	732.691528	1431.613892	2264.066406	2807.824219	3044.829590	2804.431641	2190.230713	1510.028320	847.246948	344.135864	97.340553	24.226561	43.798046	105.521873	142.458542	
8830	W	12/23/2016 01:48:38	358.228096	221.837566	73.048008	11.650633	1.088249		10.943045	64.294044	43.973602	22.882145	50.673195	40.741936	11.343510	22.474302	40.201591	18.618814	43.024956	18.816017	3.600046	26.398338	31.722168	21.008596	15.831802	64.269318	40.191280	14.870829	20.760460	13.374835	14.340307	8.360491	1.341086	1.822294	1.685778	0.698723	1.449857	0.414330	0.269949	0.936831	0.977978	0.347669	0.347776	0.261038	0.548649	0.143831	0.452234	0.752324	0.541372	
8831	W	12/23/2016 01:48:42	389.796319	268.638611	45.897447	18.791269	0.959249		1.050188	34.180790	12.421805	72.416031	79.643234	6.189054	19.005749	27.118097	109.143372	21.365486	8.312700	12.933081	42.633713	26.235899	6.424202	14.154606	74.203835	65.086678	26.966599	17.456051	10.513436	5.845540	4.278757	3.895770	3.907894	4.954570	1.082639	3.104831	3.285918	1.811309	0.978869	1.073491	1.016525	0.396473	0.186695	0.068180	0.162382	0.151761	0.149866	0.143792	0.223968	
8832	W	12/23/2016 01:48:46	353.908967	214.130521	40.469070	22.399069	0.718291		1.357525	7.730721	18.897106	62.399071	61.756035	61.789673	42.413609	23.689255	26.307903	14.028211	34.897385	22.961206	23.115572	21.865784	17.754801	51.926476	41.827400	24.818058	9.861224	15.259306	2.489651	3.321861	8.582403	6.346672	4.469178	1.317116	2.786708	2.543994	4.580770	4.986627	2.612133	0.443167	0.910346	0.376953	0.396962	0.316842	0.352417	0.317174	0.281443	0.083768	0.092651	
8833	W	12/23/2016 01:48:50	344.025682	203.465048	34.484782	15.229510	0.624593		17.942600	35.580311	3.870840	43.336651	68.703079	22.350798	12.321798	16.525019	57.710636	58.053799	25.572752	9.260739	6.826416	23.832619	40.891624	56.858456	43.540272	14.557119	7.697803	5.711622	1.628598	7.333256	15.913769	1.799010	2.098528	2.674161	1.696841	0.623503	0.437512	0.117076	1.345896	1.777015	0.261663	0.127741	0.366380	2.069209	2.718434	0.631285	0.159804	0.182625	0.040365	
8834	W	12/23/2016 01:48:54	278.013370	246.530570	47.695590	12.585741	0.965175		10.615316	17.883520	3.395894	3.788365	9.217548	22.254147	37.335320	68.353638	38.215141	27.740131	49.829666	49.397148	14.189470	32.034828	20.004086	52.249619	60.620670	8.804946	9.229803	11.015417	7.388456	8.428150	9.585520	6.110310	5.167737	2.579426	0.845530	0.689529	0.470035	2.334580	2.527382	0.827073	0.318917	0.252121	0.673006	0.517586	0.111113	0.254837	0.044186	0.086188	0.054232	
8835	W	12/23/2016 01:48:58	662.288124	112.374743	62.201616	15.997717	1.038781		1.674957	8.237831	67.391701	97.262123	128.069260	149.963669	33.088058	18.271084	71.518600	53.656910	34.828888	7.144435	6.299520	6.755298	37.156483	17.567520	9.888665	23.834171	3.728652	17.433201	23.262890	6.544107	3.798501	5.505182	5.657734	2.183110	1.816515	2.767469	0.574226	1.112882	1.234850	2.725719	1.735683	0.512112	0.300232	0.369836	0.261970	0.128598	0.066898	0.079586	0.128030	
8836	W	12/23/2016 01:49:02	515.412455	138.206298	23.484966	15.697027	1.104056		67.688698	183.686996	92.472916	12.301886	37.403030	4.261290	25.286510	37.974327	70.515831	28.455860	23.053808	27.861504	10.946113	27.850899	30.474552	7.211355	8.207252	14.697744	10.956880	3.701891	8.839342	0.756543	0.503607	5.975610	3.707972	0.759195	2.254028	1.455723	0.188742	0.734672	1.559252	2.509706	2.746936	1.052351	0.712336	0.777519	0.286103	0.187791	0.302052	0.083897	0.086721	
8837	W	12/23/2016 01:49:06	387.499068	155.647100	68.613032	37.783204	1.326104		9.423541	29.549843	64.654251	108.632660	100.379089	34.702324	2.340814	11.491324	17.707357	7.443010	10.598395	22.466885	29.552708	32.909443	28.075127	16.169767	11.905589	6.100186	8.467396	8.197200	5.677818	6.123097	14.667885	22.160246	11.786786	12.127280	9.730054	1.964548	2.040283	4.550404	2.362286	1.300271	0.075324	0.277396	0.444174	0.355472	0.384697	0.996360	0.551362	0.232563	0.390729	
8838	W	12/23/2016 01:49:10	568.391481	100.263859	42.373864	15.131679	0.932496		5.133745	77.289215	162.813675	123.421112	30.170616	33.700989	37.947144	30.565245	32.200245	20.340080	19.943161	25.656013	5.073484	21.520721	19.185226	1.104108	1.013840	10.605088	16.105377	17.602783	13.547518	1.410634	3.357402	3.613641	2.841886	1.445999	1.818740	2.308694	0.570282	0.730953	0.400549	3.019451	2.221972	0.219664	0.774103	0.436293	0.131512	0.352118	0.231377	0.167101	0.302871	
8839	W	12/23/2016 01:49:14	491.250698	193.621665	30.435986	31.702206	1.183046		15.705102	63.861549	58.469410	64.380501	50.302101	50.336411	61.735439	55.812710	31.748486	24.145407	30.458685	4.094847	6.052212	14.710642	58.643745	62.811543	9.773319	13.572135	23.963223	7.149292	5.201375	0.544656	5.310196	4.335850	7.894617	5.265180	6.626052	4.697095	0.822531	2.865112	4.871176	3.184921	0.616813	0.041892	0.334127	0.468827	0.203823	0.791579	0.553035	0.238156	0.121886	
8840	W	12/23/2016 01:49:18	379.898655	140.619838	36.658763	22.077828	1.024587		5.333108	21.798422	30.178951	16.623558	28.917690	39.686165	20.131859	15.983945	87.350861	103.544106	15.683099	31.053413	22.384735	20.328278	17.903252	13.667271	12.982983	18.094021	4.205886	7.300566	12.687418	7.008484	4.276463	2.327588	3.058245	4.402547	2.846087	5.256596	1.897323	0.175068	0.928526	1.167248	1.035269	0.471862	1.296879	0.627316	0.621572	0.609800	0.215039	0.342376	0.184320	
8841	W	12/23/2016 01:49:22	500.511683	259.827386	40.688788	26.207678	1.394202		6.121762	21.120413	29.543114	7.082834	18.929977	2.031985	83.784988	192.479248	59.222553	36.208035	50.108536	71.003181	48.814625	8.898624	18.534109	55.982292	37.299660	8.943553	10.351341	8.345033	9.217883	2.238662	3.381214	11.660451	5.845545	2.059567	6.256835	3.846221	4.335270	3.460870	1.211723	0.724539	0.726445	1.226104	0.648318	0.143161	0.729476	0.273103	0.305312	0.037404	0.223327	
8842	W	12/23/2016 01:49:26	363.178159	155.392897	55.719790	25.888437	1.008046		26.026587	123.939743	118.933914	28.038082	6.720325	15.891558	6.367688	10.975683	6.351298	19.939854	26.020014	11.607491	9.640818	36.374725	27.093132	28.221666	15.149681	13.192091	14.113292	4.937763	3.528657	12.748670	18.647345	10.686272	5.171083	3.019935	5.303142	2.344239	0.541689	4.545547	2.355425	0.552888	1.440605	1.653579	0.993258	0.926782	1.283035	0.638146	0.180496	0.075736	0.033936	
8843	W	12/23/2016 01:49:30	737.327285	155.068140	30.409880	17.767879	0.902005		6.254495	5.237741	13.928869	11.755192	63.686287	119.022049	102.546791	43.759567	200.199356	130.860428	46.331005	16.880709	13.681941	19.354090	32.694847	23.558559	27.636145	18.439117	2.822732	5.034093	10.587277	1.939607	4.046697	5.459023	3.343183	1.471160	2.192923	2.059522	1.094322	0.145301	1.263430	3.002661	1.817091	1.073765	1.041552	0.827066	0.386676	0.899051	0.452491	0.026000	0.014870	
8844	W	12/23/2016 01:49:34	361.253302	141.306543	19.539063	25.953521	1.190408		23.358398	77.713242	60.858322	22.339672	25.811520	11.346975	25.179535	31.268938	46.481678	45.028255	15.225164	5.018541	24.144257	27.144058	17.987066	35.709015	19.317194	10.989782	0.996629	3.776888	9.032608	2.808311	0.243130	1.364167	2.313959	2.952146	1.602047	1.455323	4.859343	2.726381	1.955311	3.905549	1.138360	0.538560	0.955935	0.276226	0.531160	0.739218	0.785677	0.891384	0.640902	
8845	W	12/23/2016 01:49:38	463.008560	163.589611	22.357381	27.670716	1.316562		4.529577	59.349812	99.602966	21.071402	31.039841	53.956989	92.713081	44.247475	10.127197	24.509230	26.390568	8.160286	16.607872	43.707031	65.343513	21.653358	5.795547	0.786313	1.535690	4.495909	1.776913	4.345593	3.799663	0.184147	7.755156	6.915386	5.281744	4.883339	2.995200	2.855434	1.269085	0.356979	0.842200	1.041548	0.052966	0.543863	0.142642	0.174216	0.160442	0.086648	0.069025	
8846	W	12/23/2016 01:49:42	754.842512	184.530826	19.437661	17.732947	1.104251		34.189804	181.498642	71.210396	58.527287	91.426964	58.811893	58.796753	84.404434	93.783066	35.331085	21.051992	19.005096	15.340925	35.528423	27.732153	28.465771	33.143715	16.226112	9.088630	2.088363	2.197487	4.748508	7.202164	0.516126	2.685012	1.870038	1.328555	2.253179	2.431148	2.243991	2.114218	1.366051	1.383614	0.982089	0.387608	0.089432	0.283590	0.234357	0.329982	0.199668	0.235427	
8847	W	12/23/2016 01:49:46	612.951210	194.663741	42.096773	19.178119	1.501925		11.988982	75.323875	129.536514	57.632408	75.603569	59.731514	58.012363	32.731251	14.062557	71.645935	38.671223	38.088570	30.782301	36.595589	17.359608	3.796957	8.307146	24.860283	34.873287	23.888464	8.677318	3.207695	1.872438	2.343443	2.107415	1.590617	1.598411	2.083074	4.365414	3.739104	0.277409	0.946189	0.357171	0.934133	1.233490	0.587611	0.180430	0.238118	0.473864	0.384728	0.188357	
8848	W	12/23/2016 01:49:50	593.319467	223.946751	30.134456	18.538578	0.846987		14.093557	29.319687	1.201999	73.464287	65.039978	49.579002	208.703232	97.273148	17.530891	18.111685	33.095558	26.557743	48.748611	66.290833	39.333168	20.866386	9.731236	7.560142	4.858631	1.709344	8.740927	10.098400	4.484725	2.974234	2.126827	0.785284	1.856860	3.747237	1.437306	0.939477	1.906996	1.246606	0.692437	0.788920	0.680500	0.974223	0.882416	0.768911	0.889502	0.679128	0.262776	
8849	W	12/23/2016 01:49:54	423.790416	103.649774	36.862124	18.323992	1.086470		8.537400	73.071060	83.212944	16.738144	3.190221	38.802803	34.351097	31.164732	51.850906	45.153202	46.255306	28.189754	9.131354	18.896858	13.703100	8.072835	3.974864	6.815683	14.865324	13.056814	5.843494	1.987588	2.091378	6.027792	7.855057	2.000516	2.221533	1.470371	1.270518	1.031911	1.548460	2.162071	1.850357	1.585846	0.467387	0.894006	0.474551	0.724184	0.062264	0.240420	0.319597	
8850	W	12/23/2016 01:49:58	395.075527	107.995747	17.604599	22.755301	1.439565		26.025908	43.235554	34.967529	23.961998	2.932597	3.643957	46.005127	114.461479	34.425179	50.373024	41.069084	26.692272	11.209185	4.716269	11.359514	9.098860	22.773655	17.931183	4.214808	0.215695	0.842134	3.115933	9.642700	1.793996	1.994142	5.517196	4.271072	2.495850	1.206821	2.390090	2.173117	1.383632	0.195402	0.301778	0.540097	0.648358	0.473790	0.696635	0.288101	0.046364	0.126996	
8851	W	12/23/2016 01:50:02	595.754015	129.236100	37.650012	35.924109	0.773825		0.748521	73.360153	103.908310	55.882881	50.285122	86.617035	41.352654	49.330471	51.572018	55.760693	27.684679	23.031635	20.367466	2.528369	10.658203	37.219902	19.054203	7.525671	8.850651	8.110550	8.254961	7.155946	6.318380	4.224757	3.585419	0.824193	4.883900	11.949955	8.066393	1.127101	1.903957	1.280700	1.302911	1.092599	0.370958	0.622190	0.739471	0.802064	0.328205	0.464775	0.164737	
8852	W	12/23/2016 01:50:06	511.746685	156.978571	48.608232	30.794568	1.018079		40.198555	134.943420	45.007133	66.886826	11.241399	8.677020	58.722118	61.341263	19.038883	54.432259	51.456364	17.419971	24.239136	20.619860	17.134109	5.140451	30.401365	24.584126	17.439552	16.299885	7.554518	4.056419	4.618642	12.173571	3.905197	11.459541	5.919961	0.757027	1.720968	2.487195	1.027070	1.916082	1.248379	0.752988	0.889174	0.791472	0.180590	0.482076	0.360996	0.464461	0.336588	
8853	W	12/23/2016 01:50:10	685.439712	172.374370	19.438799	20.083071	1.072771		18.152914	31.533031	5.862159	11.471447	94.245216	209.223953	133.954529	83.727676	45.305222	53.197540	16.918938	2.503454	26.267916	50.820091	28.959660	4.843253	3.393527	29.538883	26.047586	10.101645	4.411272	3.282501	0.474589	0.621297	0.547495	0.715075	1.142910	1.603952	3.444225	2.653502	3.589459	2.558039	0.555436	0.524139	0.570879	0.564047	0.663712	0.296998	0.156658	0.581524	0.462517	
8854	W	12/23/2016 01:50:14	682.504306	166.538432	40.027663	22.605317	1.112817		37.135101	229.833771	144.328918	13.977964	17.307476	14.094233	5.965991	28.257687	59.253967	69.709946	99.774353	85.688698	27.296879	6.041676	7.770191	9.099819	12.829809	10.792448	7.018912	2.242121	4.967762	4.150585	2.824909	13.349190	12.493095	4.593702	1.728081	1.044641	2.221368	2.177458	1.726147	2.504068	1.604851	0.362310	1.423549	1.654609	0.431789	0.441105	0.158215	0.234891	0.298532	
8855	W	12/23/2016 01:50:18	534.081320	194.260831	26.651630	18.641558	1.170865		8.831886	22.374035	9.095243	74.014664	55.834118	20.080429	27.360374	125.302063	121.265167	55.195320	23.559906	1.928101	13.748140	60.252720	65.180260	17.566990	17.231409	9.605475	8.747736	9.884607	3.856026	1.551202	3.904361	4.377857	3.077576	2.287122	1.305942	3.297909	2.936862	0.881583	0.908381	0.600870	0.600027	1.493240	0.960590	0.469504	0.792193	1.119638	0.407204	0.152407	0.428087	
8856	W	12/23/2016 01:50:22	1342.245217	98.450470	47.283825	24.876759	1.522090		26.389900	294.144257	242.449265	80.866447	74.663498	10.410413	59.553696	216.707977	222.260742	97.745285	43.443638	28.625467	7.646310	2.165453	11.259352	23.566372	6.080858	6.629580	12.477077	14.966234	10.497438	10.506812	6.140073	1.828158	3.345109	3.628497	1.068218	1.025650	1.504959	2.470385	4.180024	5.138753	1.755023	2.066858	0.683460	0.099901	0.214978	0.339232	0.189762	0.197704	0.313354	
8857	W	12/23/2016 01:50:26	1377.478031	163.946774	35.209349	29.554477	1.121457		24.017918	78.207817	174.419556	190.156891	94.974617	40.472225	70.785919	236.294937	286.541565	151.396805	54.227699	33.357914	41.944393	36.445759	18.852684	8.127808	12.587806	4.925912	7.704498	6.639450	3.324704	5.140841	0.746676	11.267394	8.090284	3.623457	6.231232	7.721181	1.910061	1.201581	1.364678	1.353005	0.921943	0.684258	1.545053	1.519980	0.928681	0.378852	0.119613	0.037833	0.013071	
8858	W	12/23/2016 01:50:30	726.411003	166.620286	25.122490	11.991597	1.284310		11.916384	102.289063	99.638069	58.352921	53.644886	46.770428	110.138519	108.929909	37.437531	37.715286	71.494392	24.099236	23.893843	38.298229	19.866833	9.230159	16.922302	22.083790	12.225895	3.736471	3.959611	8.665136	2.895866	4.556319	1.309086	1.353838	0.429482	0.485251	2.961963	1.386162	0.519228	0.141118	0.284452	1.184237	0.806146	0.574164	0.935164	0.574256	0.161045	0.118124	0.076967	
8859	W	12/23/2016 01:50:34	623.415770	123.706969	18.782706	16.382848	2.297422		31.771584	61.097893	12.320076	16.283325	130.189941	129.458923	54.980911	19.479292	42.274841	92.593079	64.737488	9.779360	18.874020	39.642494	30.058861	17.994619	3.397777	2.446921	1.512917	4.482660	1.013718	1.558182	3.595980	3.783108	4.349058	1.888219	0.952100	2.278588	1.240909	0.942445	2.045315	2.073663	0.384966	0.668046	0.592843	0.277054	0.491328	0.637119	0.733527	0.703063	0.473663	
8860	W	12/23/2016 01:50:38	532.263076	233.910321	35.113241	16.610974	0.844833		13.741823	73.183479	22.434332	20.139210	4.692464	32.163059	96.900406	74.410347	83.204704	72.990906	52.144169	4.161252	46.537266	38.756790	25.505102	47.880547	28.512402	20.298267	22.258696	14.840844	6.298360	1.108207	2.857825	4.196401	5.811604	2.424591	1.644553	3.330328	1.355309	1.153098	0.666808	0.436732	0.498823	1.415293	1.695719	1.444555	0.249702	0.045838	0.069495	0.103308	0.076820	
8861	W	12/23/2016 01:50:42	629.366402	161.816436	15.002890	18.961531	1.489568		3.135877	93.706863	57.281487	11.473763	34.433231	17.850346	38.981075	176.139771	114.986816	69.774536	14.738514	12.484282	20.793129	33.874840	30.890039	29.434687	25.441465	6.800644	2.097349	2.260405	2.317844	2.306265	5.151080	2.235276	0.732020	2.303989	3.305715	2.409734	0.374196	1.270089	0.492122	1.795690	0.606018	0.229673	0.904524	2.444443	1.344335	0.707382	0.476499	0.082113	0.215009	
8862	W	12/23/2016 01:50:46	733.158176	155.483840	48.273273	22.569154	0.824093		25.700832	151.390961	96.434593	29.224430	27.879107	18.040199	21.365196	110.412941	191.049164	58.710583	28.651003	10.757673	15.517608	7.714830	13.974150	46.098343	18.528351	11.791693	31.101192	27.839188	10.251364	1.065980	3.360645	3.595218	2.160880	2.272222	3.109555	2.034556	4.747058	2.033296	0.647213	1.464972	0.656152	1.304102	1.356223	0.983814	0.885152	0.502923	0.293557	0.229000	0.049357	
8863	W	12/23/2016 01:50:50	243.498034	201.364373	31.841217	17.666648	0.752756		33.858170	82.107254	19.235634	13.307236	16.364178	7.957419	22.364101	9.023237	14.069849	8.173954	50.895172	75.966110	51.841484	18.577412	14.106604	17.423395	8.813878	7.051469	7.584021	7.477203	1.797552	3.888174	11.971455	6.187891	0.518940	4.297959	3.591219	1.674984	1.204945	2.086795	0.138526	1.047160	0.282563	0.497033	0.522960	0.509312	0.288846	0.078761	0.746019	0.629403	0.070162	
8864	W	12/23/2016 01:50:54	794.333794	344.999322	24.434622	16.228390	0.878878		0.042180	93.072952	88.614433	68.474525	121.136559	59.388847	80.545631	139.084976	78.279785	32.104164	33.631920	111.929848	85.921371	21.676216	49.434460	26.470654	15.099613	15.702310	18.764851	12.948737	3.589515	3.592597	2.001135	1.189954	1.112683	2.235107	1.251320	1.614016	1.318851	1.534459	3.187939	0.634537	0.647800	0.765749	0.659606	0.972139	0.083919	0.574845	0.522657	0.076400	0.149046	
8865	W	12/23/2016 01:50:58	897.878292	149.104288	37.512128	24.284167	1.289835		11.074280	27.658251	81.446381	154.217072	110.873405	147.532043	206.203217	115.904129	20.815073	11.836163	21.392559	31.140715	28.234264	24.658159	20.667080	15.321753	14.870751	4.690228	9.521338	11.610056	7.082739	3.939946	4.108027	7.059802	3.711558	6.365713	1.037557	3.026111	3.148033	1.907482	1.656327	1.482035	0.999569	0.352034	0.321475	0.150970	0.948411	0.676314	1.022878	0.866984	0.322274	
8866	W	12/23/2016 01:51:02	492.202124	127.619091	22.526157	25.089813	0.596710		8.975701	64.680359	61.474499	32.917927	20.548218	2.077253	1.600018	81.484467	139.094482	74.786369	13.538533	12.430663	13.849367	13.169484	9.491765	10.450988	34.538643	25.562016	8.126165	4.081126	2.341977	5.785807	6.543235	0.782869	2.991144	5.459498	3.335629	4.406492	2.376616	1.852774	0.995115	1.290851	1.639670	0.576752	0.829203	0.748777	0.350140	0.299072	0.262023	0.324183	0.343017	
8867	W	12/23/2016 01:51:06	797.562735	79.079041	35.442404	14.133542	1.747828		5.536467	296.036469	240.898087	67.058205	11.699217	26.976442	50.758282	50.883217	24.606232	11.154165	17.492420	5.102292	2.157782	11.098526	30.217592	12.080325	4.133996	9.538416	4.750111	7.765878	2.713068	3.568148	6.487804	9.901768	5.005738	0.248880	1.355524	1.326404	1.376298	1.455704	1.636998	0.615097	1.842723	1.151348	0.321819	0.603863	0.874048	0.689994	0.186141	0.308899	0.139802	
8868	W	12/23/2016 01:51:10	485.612219	240.131788	40.680863	33.512379	0.650938		1.710724	86.746933	107.802177	102.606491	34.882126	13.466091	27.577599	16.999140	25.642178	36.964470	32.925014	32.351372	71.333168	53.809017	14.586011	22.464828	27.537209	8.539690	9.510493	9.527562	9.259087	5.087537	5.772869	6.942924	4.090885	5.848835	6.348115	6.654640	3.425131	1.835704	2.560358	0.761987	0.562042	1.570630	2.015617	0.906817	0.135547	0.109963	0.490420	0.256730	0.029842	
8869	W	12/23/2016 01:51:14	713.492247	101.894369	16.934584	26.524965	1.677807		24.384947	32.056980	69.295601	155.187637	31.288162	56.363007	117.427673	100.218491	87.558960	27.442423	36.653313	14.340110	10.469070	23.570238	7.442308	10.138947	5.164177	12.591448	18.178070	4.890003	1.573613	0.352719	1.021775	2.222532	6.873942	6.525259	1.063936	3.080685	0.356419	3.309021	3.427731	2.600828	1.240696	0.499104	1.043965	0.866467	0.697632	0.685541	0.570664	0.164261	0.392757	
8870	W	12/23/2016 01:51:18	684.683048	226.320672	22.541851	15.455045	0.821514		35.614555	165.102325	78.938683	26.546864	106.763229	76.482071	82.548386	69.294777	38.746048	17.590902	22.669764	33.872341	65.891251	36.563339	18.132776	31.269508	15.373631	16.806383	8.411442	5.285925	3.910665	2.532858	1.806286	2.911059	6.095058	2.309155	0.886993	0.700065	1.207830	1.764034	4.340407	0.906329	0.518843	0.263777	0.430120	0.595878	0.261484	0.477529	0.153249	0.323347	0.316005	
8871	W	12/23/2016 01:51:22	805.184063	140.296135	27.816344	15.264907	0.955437		8.807723	17.086908	20.016876	140.960358	145.987640	31.278673	19.144197	132.846497	183.698746	82.689148	31.475019	18.315464	32.767662	33.510643	22.824596	9.373599	9.804072	8.739187	4.960911	8.201896	3.361943	5.261767	8.066123	2.235517	0.689098	1.529069	5.489363	2.092265	0.650556	0.806021	0.679044	0.362261	0.238497	0.354451	0.485798	0.777214	0.501219	0.369082	0.103625	0.293140	0.533302	
8872	W	12/23/2016 01:51:26	742.107235	168.423223	42.892723	16.235363	0.964596		14.527679	97.263763	125.820984	37.788509	18.775967	36.253674	96.985779	126.100609	77.610954	78.486725	47.020271	40.788635	59.484718	25.614229	10.268373	13.908293	6.813500	2.544161	9.001313	9.562328	5.389869	4.992271	13.513436	8.343185	1.091632	2.065021	2.454905	2.958612	1.189070	0.579568	1.979704	1.385236	1.219726	0.684899	0.037850	0.659717	0.392676	0.153564	0.158940	0.167514	0.148361	
8873	W	12/23/2016 01:51:30	438.482341	249.823377	26.283679	17.255939	1.198753		37.827904	97.412010	48.328568	4.599770	12.480802	59.521267	61.882500	1.202265	54.880947	78.382706	19.791508	51.677246	68.351013	62.304443	34.605003	9.151263	6.597510	10.670849	6.466049	8.809063	8.384666	2.689674	2.195831	2.322042	1.882402	4.000793	4.119087	3.465674	1.987384	0.282288	0.489975	0.474603	0.388106	0.791426	0.510812	0.240216	0.102626	0.115473	0.112382	0.126879	0.048213	
