File name	0061.100
Result analysis file name	0061_baseline.raf
Subject	0061
Gender	
Age
Memo
Free comment 1	SubjectID	0061
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
EpochNo	Stage	Time	Delta	Theta	Alpha	Beta	Gamma		0.000000Hz	0.488281Hz	0.976563Hz	1.464844Hz	1.953125Hz	2.441406Hz	2.929688Hz	3.417969Hz	3.906250Hz	4.394531Hz	4.882813Hz	5.371094Hz	5.859375Hz	6.347656Hz	6.835938Hz	7.324219Hz	7.812500Hz	8.300781Hz	8.789063Hz	9.277344Hz	9.765625Hz	10.253906Hz	10.742188Hz	11.230469Hz	11.718750Hz	12.207031Hz	12.695313Hz	13.183594Hz	13.671875Hz	14.160156Hz	14.648438Hz	15.136719Hz	15.625000Hz	16.113281Hz	16.601563Hz	17.089844Hz	17.578125Hz	18.066406Hz	18.554688Hz	19.042969Hz	19.531250Hz	
15104	W	12/24/2016 08:46:56	189.742711	25.584731	20.794376	7.409638	0.795012		1.948550	25.137569	27.911539	21.708614	22.078671	10.694884	6.820086	16.849264	29.959583	10.760489	17.822012	8.625012	1.165004	5.459521	1.272357	2.667293	3.223161	1.240287	1.932097	3.796779	7.034889	6.458424	1.735735	0.186532	1.582016	2.067650	0.547547	0.646998	0.602951	0.762872	0.923924	0.511281	0.419993	0.122884	0.077370	0.235082	0.172562	0.064444	0.074777	0.066678	0.112623	
15105	W	12/24/2016 08:47:00	279.998899	13.921269	8.081568	4.988637	0.624119		2.554410	57.177002	53.599686	45.023857	45.278126	22.455662	8.575769	9.006462	14.591587	20.690123	3.600626	2.466132	2.022745	0.820833	1.090953	2.209182	2.004158	1.382174	1.925093	1.667415	1.180957	0.677302	1.180558	2.101596	1.273739	0.832827	0.427673	0.326579	0.339718	0.307762	0.796668	0.540372	0.186496	0.171719	0.414565	0.190169	0.032665	0.078788	0.091876	0.156518	0.094243	
15106	W	12/24/2016 08:47:04	224.960102	16.819733	3.932569	6.564909	0.339116		19.561621	51.783875	39.592575	32.157440	24.609049	9.530752	16.446402	18.477879	18.868858	6.818668	6.674604	3.025708	3.479463	1.653581	1.399783	2.104433	1.099490	0.936676	3.120600	1.495712	0.112473	0.069504	0.048505	1.085230	1.121144	1.314600	0.933319	0.778054	0.864779	0.771344	0.445062	0.265636	0.260934	0.135469	0.066376	0.118900	0.184345	0.130740	0.113746	0.144828	0.036779	
15107	W	12/24/2016 08:47:08	100.936202	38.965487	7.283911	4.943118	0.851033		1.590284	16.151386	15.443490	3.991458	2.089229	2.643672	8.666887	20.714018	15.183340	4.524875	11.527846	17.292210	3.431092	2.947483	1.206475	0.647840	5.919341	6.514638	1.006408	1.072473	0.772666	1.239369	2.213862	1.388969	0.596572	0.632462	0.554665	0.582806	0.436775	0.149822	0.327102	0.437225	0.098630	0.435694	0.271841	0.178365	0.259635	0.119799	0.062311	0.101661	0.294323	
15108	W	12/24/2016 08:47:12	129.612253	11.928624	9.128062	8.653747	0.318986		3.032501	35.577568	16.604610	4.559025	23.891087	13.098307	3.527272	4.008474	10.319309	12.845758	5.180843	4.002820	3.098504	0.365817	0.494663	1.284914	1.175047	0.649829	0.857028	2.959725	2.705603	0.858275	0.553505	1.430561	0.620393	0.932720	0.171344	1.323209	1.870215	0.954892	0.576016	0.675215	0.518973	0.198492	0.202599	0.068245	0.427143	0.283801	0.158353	0.226106	0.066425	
15109	W	12/24/2016 08:47:16	190.235360	27.174739	4.895191	7.102802	0.561780		4.701679	60.168701	28.515125	11.052347	13.417110	16.017654	19.548487	15.048882	5.669601	13.341182	7.456271	5.697445	2.093847	4.744735	7.040510	4.199363	1.812696	1.206172	0.379970	0.610396	0.336146	0.442813	0.994937	1.529483	0.981416	1.334055	0.705290	0.655256	1.078933	0.792227	0.265176	0.788194	0.520083	0.178937	0.171186	0.150320	0.248038	0.084158	0.018643	0.039162	0.073143	
15110	W	12/24/2016 08:47:20	163.006866	24.931884	3.917503	5.277875	0.347633		9.893322	43.867348	47.672302	12.638491	3.556894	4.212032	7.865034	6.370975	17.775578	10.598713	8.449500	1.678529	8.509735	6.154104	0.757031	1.233259	2.157904	2.526370	1.914952	0.636289	0.380048	0.916215	0.422111	1.120949	0.441890	0.725683	0.408394	0.860580	0.461065	0.231965	0.076841	0.365741	0.412873	0.150878	0.155257	0.095384	0.403939	0.569875	0.213907	0.082100	0.063392	
15111	W	12/24/2016 08:47:24	146.097130	28.710634	5.030234	4.588662	0.455517		14.530636	39.476818	37.531479	18.570913	6.557342	19.991600	11.363603	6.015205	1.733441	2.748244	2.108485	6.092891	6.279629	4.578654	6.352596	3.231838	1.385984	0.389388	0.399654	0.422191	1.045019	1.655607	0.830402	0.412751	0.664263	1.370030	0.463253	0.623022	0.221464	0.287633	0.503926	0.293881	0.178249	0.043125	0.128450	0.229459	0.107265	0.026257	0.009079	0.051980	0.051587	
15112	W	12/24/2016 08:47:28	261.334177	45.529460	24.192723	5.069620	0.529414		0.625601	3.646386	15.604496	24.502697	76.948250	63.253895	35.098423	5.626081	7.726933	17.659334	11.267682	18.906376	11.122574	3.380479	0.452489	2.064643	3.002324	2.172544	4.428032	11.097616	8.685885	1.596360	0.334627	1.044028	1.434207	0.122140	1.024868	0.995189	0.386340	0.559521	0.515741	0.134671	0.078310	0.072897	0.060038	0.101530	0.372810	0.287086	0.075860	0.241819	0.040800	
15113	W	12/24/2016 08:47:32	147.519709	58.617860	6.662520	9.779526	0.319333		0.691773	0.349414	7.345746	10.128863	5.087186	19.019087	25.768482	20.102772	32.266235	16.921335	10.530588	7.373982	18.567379	13.527675	2.826069	4.576439	5.239784	3.614374	2.892158	2.134093	0.586199	0.275423	0.486801	1.802089	1.377915	1.317817	2.147682	1.137344	0.562269	0.444386	0.814720	0.425578	0.731061	0.757239	0.277544	0.049255	0.221166	0.434223	0.369189	0.077433	0.012621	
15114	W	12/24/2016 08:47:36	161.840779	58.405475	32.018607	9.601430	0.729440		0.654611	5.346308	6.511227	5.864258	3.185291	44.894726	50.353611	6.857525	15.216649	9.136875	14.474310	4.658025	11.089142	11.042009	5.812943	2.360980	4.926608	9.030613	9.485155	6.959849	3.483531	2.954330	7.501043	7.363504	3.756349	0.328644	0.858919	0.850601	0.155455	0.947347	1.343920	1.359536	0.665068	0.230572	0.830772	0.916862	0.443867	0.283124	0.165624	0.090089	0.131030	
15115	W	12/24/2016 08:47:40	107.572651	38.958320	6.331629	7.596049	0.405913		1.189953	3.895187	1.738833	2.302683	13.829369	11.629960	20.642662	18.635748	7.258947	7.514704	20.124557	9.847611	4.102027	6.945843	1.311333	4.519173	1.275499	3.414490	7.542345	2.777538	0.130757	0.186667	1.007708	1.537307	0.691652	0.817138	0.213063	1.127909	1.093712	1.466223	0.811836	0.357567	0.287133	0.372073	0.148450	0.101339	0.230375	0.198106	0.152811	0.184022	0.034291	
15116	W	12/24/2016 08:47:44	120.648823	17.758595	10.698576	4.496094	0.434554		0.573522	6.369772	18.192400	21.447718	25.391052	7.913378	13.924646	5.961365	7.433815	8.788984	5.225693	3.584694	3.631019	5.167431	1.702417	0.125502	0.234881	0.780524	2.532126	4.222430	2.824770	1.544076	1.161103	0.543975	0.402222	0.033827	0.117969	0.154901	0.234845	0.909882	1.457938	0.403954	0.088739	0.106373	0.216199	0.112641	0.103493	0.062386	0.255693	0.212739	0.024516	
15117	W	12/24/2016 08:47:48	199.138285	108.224628	12.600536	14.330367	0.747389		0.194950	4.903680	10.512356	5.437786	3.305546	16.438328	63.473488	61.819099	14.747798	12.319508	6.180696	14.866929	27.781731	25.564777	14.253357	6.580095	3.305633	4.434238	11.437868	5.443249	1.302498	0.758458	1.512046	1.207051	2.377233	1.791923	0.352031	0.429043	0.894702	1.907440	2.187819	2.811868	1.824519	0.483833	0.050949	0.211277	0.287335	0.339032	0.207004	0.185946	0.365645	
15118	W	12/24/2016 08:47:52	167.932277	70.685176	20.580875	5.822859	0.674486		1.010154	0.887709	1.322957	8.032284	21.740776	47.664845	32.497673	7.864004	20.003513	15.066547	12.851969	17.815468	19.392048	3.795062	7.022673	2.541077	5.726911	5.874984	8.516953	7.040358	4.705942	1.624999	3.122607	3.247546	0.839424	0.415325	1.554659	0.608953	0.124963	0.138846	0.317975	0.542185	0.130916	0.266904	0.303454	0.317703	0.501338	0.440822	0.031854	0.015992	0.110970	
15119	W	12/24/2016 08:47:56	253.008740	31.149035	11.982415	10.168159	0.347293		0.098956	4.881388	13.869091	9.658628	5.181462	53.255814	118.987610	38.025845	0.866696	7.014023	1.268185	9.234962	5.010002	0.548785	1.661136	5.668558	5.548059	2.083097	1.394437	1.162337	3.136962	2.116778	2.739359	2.144325	0.682653	1.037135	2.066426	2.038668	0.611136	0.158245	0.488744	0.779384	0.321497	0.461691	0.603564	0.416423	0.203654	0.289165	0.274733	0.275205	0.142487	
15120	W	12/24/2016 08:48:00	264.159478	79.518969	28.182985	11.525545	0.477669		1.231205	5.118020	11.168700	7.610487	6.281182	24.535065	53.202835	79.008942	51.683308	13.273025	12.277915	14.516208	15.813799	3.752191	3.795383	22.014091	13.624660	2.287683	3.714953	11.794713	9.067168	0.408530	2.823358	2.620955	1.468261	2.118597	1.834644	0.715500	0.169781	0.636216	0.947382	0.897156	1.221313	1.677662	0.266539	0.468443	0.331332	0.068847	0.045233	0.068536	0.058362	
15121	W	12/24/2016 08:48:04	346.290231	78.226301	51.284751	15.411705	0.932241		1.335179	13.645263	31.296844	13.492850	3.524297	31.098999	144.109818	85.205345	12.408273	8.265456	3.243085	3.081219	6.505837	10.696847	13.662991	17.957180	14.798964	6.045767	5.477498	10.007855	19.991997	13.044048	3.956891	2.948063	1.335897	2.378602	2.135131	1.269250	1.268610	0.766302	0.777384	1.519938	0.607279	0.307776	0.698507	1.436019	1.254432	0.238211	0.123997	0.447423	0.182844	
15122	W	12/24/2016 08:48:08	390.404305	67.871263	31.000980	13.645812	0.385952		5.315372	18.913246	13.455996	11.250208	72.101128	87.577499	16.180244	28.640219	27.777178	63.912716	50.595871	9.244493	10.184513	13.486965	9.670204	12.368172	2.603725	6.116146	4.197044	5.287282	8.189266	8.638640	4.934654	3.477599	0.473539	1.194624	2.010249	2.281322	3.107788	0.259806	1.298158	0.362827	0.253770	0.618918	0.461313	0.433779	0.432617	0.353081	0.167652	0.250894	0.159015	
15123	W	12/24/2016 08:48:12	146.251500	93.779822	16.003731	14.547035	0.536882		1.057169	6.173639	4.178352	15.907065	52.334118	28.804327	4.470803	7.155867	8.619804	8.890632	9.716892	19.597250	26.632479	18.596634	3.057342	6.445971	6.443244	10.165839	2.841064	2.210491	1.049499	1.828298	4.096242	3.801441	3.017761	2.968892	1.403113	0.427578	1.023879	1.749124	1.074635	0.973815	1.422777	0.734977	0.245817	0.238988	0.637327	0.776319	0.088689	0.515867	0.265238	
15124	W	12/24/2016 08:48:16	262.182194	125.873752	14.077859	10.824329	0.548862		2.261731	11.184313	28.498453	32.081326	6.738138	33.963150	24.797985	46.278175	34.916103	23.855762	19.868788	35.319099	26.310926	13.547222	16.929264	8.595203	9.903182	12.971771	2.297083	0.649356	2.265687	1.157667	1.142517	3.426604	5.436027	3.219996	0.872748	1.185254	0.962281	0.104381	0.199785	0.836808	1.239798	0.330473	0.323948	0.770515	0.279329	0.090045	0.126931	0.253637	0.028401	
15125	W	12/24/2016 08:48:20	191.298616	45.341925	28.524269	10.264206	0.389397		6.026814	11.715964	4.156521	23.065332	31.682816	20.380751	14.389208	17.738960	25.650963	31.504839	11.013262	10.886799	5.372825	7.468224	6.097706	9.290732	3.111947	0.069070	3.044624	3.924251	6.328936	12.002117	3.184385	0.405316	2.679264	1.680088	1.739164	0.774698	0.357509	1.109467	0.693115	0.759938	0.978479	0.765235	0.553775	0.146717	0.068704	0.058821	0.120764	0.209969	0.247763	
15126	W	12/24/2016 08:48:24	145.451967	44.055167	7.459815	5.218539	0.502014		0.961875	5.111962	2.867091	0.890066	6.862181	19.855265	18.281078	9.030960	18.466005	47.155132	16.932226	11.612067	17.154291	8.684781	1.649464	0.403392	1.871875	1.357947	1.321349	1.947208	1.779719	1.699372	1.204684	0.531969	0.296862	0.489095	0.656620	0.415207	0.504326	0.669071	0.534274	0.384074	0.229897	0.034873	0.107261	0.277571	0.029297	0.174064	0.132776	0.313519	0.266613	
15127	W	12/24/2016 08:48:28	129.289773	89.777335	22.944430	11.397268	0.638945		5.486801	11.520545	3.282195	13.969336	13.783046	9.765642	17.053705	27.571255	8.310834	10.396619	13.636597	37.848404	14.826746	4.303728	1.989112	6.374941	11.492075	9.432903	3.509426	6.271749	4.856262	1.019811	1.019406	4.093317	5.683886	1.137424	0.976367	0.852259	1.072594	1.193813	0.336908	0.502815	1.009444	0.603587	0.666913	0.730238	0.920355	0.788978	0.428499	0.010190	0.166884	
15128	W	12/24/2016 08:48:32	370.462002	119.577685	21.948681	27.150979	0.644579		0.765033	5.842819	9.878809	31.307613	26.992521	29.004887	52.014648	30.233852	56.685928	91.148781	37.352142	12.145466	14.687691	26.690742	17.024874	7.628918	14.449231	14.873560	12.077204	6.421205	6.524795	1.766089	1.120757	1.764267	4.351569	3.015122	2.561340	1.753700	1.839172	4.901129	4.109624	3.660869	1.106686	0.605919	0.869893	0.695877	0.794230	0.756042	0.272783	0.125996	0.082597	
15129	W	12/24/2016 08:48:36	225.199789	83.525724	27.238482	8.076223	0.502618		2.237877	13.470490	18.433380	12.136019	6.844319	28.250616	34.410332	18.984711	39.509212	45.190094	7.970616	30.064915	10.978405	4.495332	4.923401	6.484088	8.048288	8.712744	9.818551	8.366150	7.831824	3.389161	2.685791	2.864001	2.101555	1.801801	0.995370	0.302902	0.179008	0.422678	0.621414	0.551158	0.429021	0.482024	0.862135	0.716344	0.273760	0.147046	0.090574	0.134983	0.066004	
15130	W	12/24/2016 08:48:40	355.618398	29.422168	12.957040	12.056395	0.441558		2.177758	7.299928	27.135788	28.527962	27.780165	73.561806	35.781601	33.885105	52.605366	44.515007	24.525671	4.577464	1.116358	3.678941	5.419594	3.802528	7.663877	2.452775	0.710631	2.519061	5.433210	1.356382	1.736891	1.503829	0.407666	0.941443	1.333809	1.849808	1.584177	0.421443	0.999907	1.188723	0.671015	0.810479	0.944412	0.287448	0.505096	0.241187	0.109594	0.055061	0.112790	
15131	W	12/24/2016 08:48:44	208.430127	51.560434	6.603185	7.523866	0.600732		0.503832	9.650621	16.087652	25.526634	34.952782	9.557718	4.201165	17.235512	31.186037	26.419094	33.612911	14.699434	9.696712	5.173084	8.620235	7.646318	2.417916	1.125160	2.181575	1.388961	1.600841	1.578378	0.844427	0.714032	0.476544	0.914886	0.573531	0.574538	0.768783	0.651309	0.657030	0.714541	0.560742	0.247390	0.090223	0.305580	0.628435	0.568585	0.086077	0.058024	0.124194	
15132	W	12/24/2016 08:48:48	311.010794	155.509608	17.631930	23.247624	1.386701		0.728072	3.125350	15.611601	57.810986	57.504089	32.319786	27.993807	9.444802	47.778015	45.728397	13.693960	32.646103	42.063759	21.446060	16.944183	23.520830	9.055261	4.209763	5.623649	2.565177	2.408207	5.173899	0.584900	3.057770	3.841976	1.568234	1.250761	3.891562	1.445370	1.533974	1.468097	1.503285	2.045799	1.772046	1.739089	1.723373	1.181563	0.551684	0.512316	0.735688	0.324781	
15133	W	12/24/2016 08:48:52	124.745827	19.392172	9.173148	4.354330	0.387767		4.349294	14.231350	5.917257	17.644449	20.029676	20.194803	9.930188	4.560369	7.023488	15.054088	10.160158	3.243072	1.748346	5.711889	4.410466	0.470430	0.371720	0.684386	2.751862	3.258689	2.485205	0.441024	1.223821	1.290563	0.473847	0.125187	0.326790	0.499075	0.070455	0.231706	0.214636	0.130284	0.375415	0.346787	0.459797	0.505368	0.071254	0.390330	0.339457	0.133208	0.134581	
15134	W	12/24/2016 08:48:56	212.226418	86.289503	21.928501	15.180569	0.317468		0.273002	9.839420	28.616390	31.470516	27.760155	25.198503	16.518143	35.006935	12.129048	11.989555	13.697752	8.189002	5.414631	15.047605	15.636886	2.523209	16.178925	17.449667	5.849580	8.416925	7.259739	1.831804	1.113004	2.405585	0.901444	3.445884	4.547499	1.257106	0.852839	0.630039	1.036681	1.173347	0.565917	0.115562	0.067735	0.189313	0.623145	0.162975	0.076950	0.145500	0.290078	
15135	NR	12/24/2016 08:49:00	249.717635	118.555987	19.638918	18.186773	0.650793		1.596622	18.932280	30.921106	21.805914	16.196762	63.973976	37.041794	22.870651	13.974548	19.076481	4.924122	30.043610	30.835526	19.233728	10.775752	6.282961	11.101424	8.253932	2.029053	4.791939	4.172009	2.759761	2.782743	1.966842	3.165626	4.321690	2.668407	1.727150	1.600244	2.124846	0.830769	1.040235	0.156545	0.578608	0.876638	0.090901	0.112757	0.590932	0.404917	0.749489	0.312646	
15136	NR	12/24/2016 08:49:04	498.844193	102.281591	25.958722	16.391105	0.496441		4.196884	15.673746	28.268608	32.848671	67.144951	61.018280	124.159882	60.115547	49.627769	39.531448	20.455290	26.979170	24.136707	9.008624	3.618710	10.064486	6.734802	12.499415	9.239676	3.788593	9.149781	6.938755	0.725089	2.622159	2.734345	2.313766	3.830828	0.583601	2.846840	3.053526	0.600889	0.491791	0.078503	0.446240	0.791636	0.488416	0.150841	0.343015	0.113245	0.107564	0.150403	
15137	NR	12/24/2016 08:49:08	265.447692	92.446770	35.664860	19.813640	0.641456		4.705227	5.621338	24.245489	59.162010	43.330956	43.095856	31.618961	17.853966	6.150197	9.489460	24.879459	20.799341	17.201834	10.905377	3.091722	6.831677	6.286469	7.934535	19.395815	19.077888	8.375811	2.597219	2.763199	1.597251	1.253492	4.050324	2.256569	0.020172	1.195103	3.023759	2.301594	1.042334	1.661466	1.511841	0.502529	0.626350	0.438800	0.388488	0.480945	0.166340	0.147026	
15138	NR	12/24/2016 08:49:12	397.113306	192.848674	35.830109	28.080015	0.649728		5.834978	30.254549	26.338596	50.641888	33.699577	12.446867	44.155319	21.611269	27.917389	64.844254	85.203598	49.521149	40.990265	28.223194	16.698578	10.784340	27.678024	13.932566	5.020558	1.914303	4.441069	2.937335	7.663493	10.436753	8.437156	3.814976	3.939834	5.082201	4.757000	3.536340	2.413018	1.393679	0.529336	0.417482	0.252964	0.445051	0.419419	0.125705	0.250281	0.411537	0.291192	
15139	NR	12/24/2016 08:49:16	386.845263	67.691018	32.674080	17.413452	0.333670		8.201332	34.134121	54.597126	54.142708	40.403389	35.866005	52.273453	14.240652	43.080486	41.582497	16.524826	5.553755	12.041250	3.913204	6.223448	9.523669	15.557211	11.931084	2.947397	0.644568	5.435917	5.132074	4.754561	4.949367	11.757593	5.813298	1.495713	0.755929	2.427857	2.793602	0.551484	0.393223	0.577112	0.409920	0.629753	0.483927	0.457359	0.276411	0.182823	0.117822	0.047221	
15140	NR	12/24/2016 08:49:20	258.705387	92.950443	21.521266	16.462957	0.767617		1.652036	10.681122	17.651131	29.046692	23.642748	16.128429	49.600704	37.562889	26.405773	24.639858	23.346041	25.201527	1.072813	12.546998	6.768795	9.979176	21.581656	10.171888	5.627591	4.415778	1.708424	6.163759	5.539216	2.294610	1.399480	0.251806	3.736075	4.814239	0.904161	1.721084	1.146119	0.876909	1.305643	0.349423	0.150614	0.196947	0.334161	0.358417	0.143684	0.077527	0.096149	
15141	W	12/24/2016 08:49:24	193.794385	45.910923	10.558910	9.461985	0.350039		0.018465	6.036505	15.823238	3.725554	23.351656	53.804283	18.683313	40.295788	16.759960	7.653642	7.660445	15.378602	2.712399	3.553687	3.259640	1.645503	5.746651	10.333872	3.280570	3.084712	4.494987	0.515311	1.004458	0.964208	0.495236	1.610987	1.454438	0.817901	0.162758	0.215601	0.065314	0.875034	1.530102	0.809139	0.517623	0.279611	0.249359	0.255331	0.304907	0.241346	0.072532	
15142	W	12/24/2016 08:49:28	122.165552	13.732921	7.495009	3.401319	0.420678		7.377411	20.521114	7.982874	8.761179	5.683413	15.450484	20.452053	12.724067	10.931391	12.270031	7.388946	3.610486	1.558039	1.354632	0.474570	1.875470	3.155614	1.357763	0.346347	1.514509	3.105417	0.770213	0.457883	1.102252	0.544735	0.318991	0.063315	0.251314	0.706679	0.435891	0.085799	0.307244	0.127825	0.045735	0.148362	0.108571	0.083098	0.281112	0.251465	0.121648	0.064271	
15143	W	12/24/2016 08:49:32	128.671357	52.261961	23.224563	10.422717	0.400968		1.012352	2.373801	3.029684	1.530710	21.057060	43.961205	17.281685	3.126247	9.832407	6.750073	19.728485	13.806270	12.176963	4.296913	2.204978	7.270053	6.112717	5.003992	1.390075	4.332853	6.530306	3.044495	3.656575	4.291080	1.369255	1.013152	2.253726	1.776471	0.145950	0.381204	0.151504	1.647249	1.141010	0.113935	0.156973	0.220936	0.273734	0.229480	0.038853	0.355872	0.522668	
15144	W	12/24/2016 08:49:36	126.526745	43.016111	16.008499	7.402475	0.319776		2.360683	10.501677	18.864908	15.804215	11.237550	17.864397	13.932889	3.706595	9.479768	12.757055	12.377690	11.701254	3.061497	0.488497	5.584547	13.836305	5.074243	1.781119	1.488651	4.821644	5.978299	2.419331	1.167659	0.310143	1.311423	1.231923	0.147142	0.794443	0.914226	0.670884	0.277039	0.370916	0.304591	0.143154	0.413366	0.156903	0.292266	0.072888	0.345616	0.834433	0.432684	
15145	W	12/24/2016 08:49:40	233.547441	68.266619	19.821284	13.708906	0.457260		0.308084	9.176481	37.038261	41.847355	45.851974	10.149398	16.003345	35.056152	17.800507	7.633162	12.990805	33.932693	15.798952	3.342995	2.203467	5.594173	4.335542	0.896524	2.162273	4.184489	3.703945	4.582597	4.817764	1.770771	0.761718	1.763964	1.753534	1.203508	1.487192	1.593372	1.822483	0.286153	1.119237	0.473524	0.697617	0.323485	0.476067	0.078599	0.196873	0.194937	0.238360	
15146	W	12/24/2016 08:49:44	246.276117	100.587353	20.828679	10.693846	0.497212		4.121840	18.339573	17.559340	20.715015	40.589260	24.592762	34.626259	34.150661	16.419113	14.471870	24.812263	17.223639	11.591983	9.359823	13.592449	12.743662	18.928699	11.360639	5.786459	5.622980	2.597743	3.848279	4.171892	2.216731	2.371054	1.777544	0.600070	1.601925	2.416548	0.422368	0.690115	0.887215	0.659902	0.158270	0.245299	0.431471	0.299192	0.110578	0.062210	0.220529	0.110610	
15147	W	12/24/2016 08:49:48	203.923941	64.618510	15.451438	20.834326	0.305861		0.536998	6.824702	23.369370	24.495726	38.959206	14.324055	5.037751	38.089317	27.810614	12.747521	12.265680	4.266347	14.726520	12.300875	9.125523	9.755727	7.269456	4.716372	2.457691	0.545395	1.032188	4.090670	4.282252	0.290340	5.210593	7.467831	2.813982	1.145265	0.421412	1.313606	1.655255	2.466085	1.210405	0.348409	0.226647	0.177203	0.325276	0.575265	0.451735	0.075397	0.160553	
15148	NR	12/24/2016 08:49:52	366.348377	82.619024	25.272426	16.383976	0.330085		0.700070	17.173462	19.209068	27.721039	46.011639	70.200256	58.645527	37.801006	33.003304	30.235973	26.347103	16.936131	5.103323	7.499416	14.826135	4.754601	11.520552	17.268667	4.710199	6.131750	4.072125	3.905337	4.124722	3.487663	3.550828	0.476512	0.592722	1.563724	2.830784	2.609137	2.657907	1.433758	1.351238	1.351847	0.690548	0.102315	0.078131	0.063142	0.201120	0.236493	0.144599	
15149	NR	12/24/2016 08:49:56	342.637671	109.681226	13.057733	13.586458	0.568469		0.035669	18.547491	36.066654	28.603045	28.049671	32.244705	79.745476	45.232925	18.362097	35.831947	19.953659	21.773205	10.668411	4.528869	10.040974	22.534222	20.120720	7.103068	12.911758	4.734326	1.343463	1.736890	2.323793	2.131948	0.787312	1.842346	1.528730	1.694236	1.811879	1.127625	2.006584	1.100113	0.205507	0.392013	0.408100	0.482417	0.143577	0.149788	0.236001	0.163560	0.293983	
15150	NR	12/24/2016 08:50:00	327.876232	242.311090	37.080598	40.444251	1.002873		2.451093	3.856050	2.916112	4.594713	49.302334	111.647408	91.433739	23.910288	16.047268	9.715523	14.452799	41.655804	36.744801	75.184357	38.875870	20.539333	17.221684	6.076090	6.013153	6.955405	4.973452	4.830646	5.837194	7.858212	6.625689	5.353766	4.991807	6.099314	7.371225	6.774880	2.849255	0.595277	1.529717	1.890375	0.943346	0.172113	0.463858	0.528001	0.249134	0.110389	0.521791	
15151	NR	12/24/2016 08:50:04	309.718593	149.703705	34.513124	10.544368	0.697187		1.610799	4.034497	12.050127	38.398808	64.520714	63.634243	11.613819	43.222794	29.372475	37.155148	5.715970	31.796219	29.321972	15.890533	13.749907	33.809303	10.893928	5.548969	8.692874	5.757843	5.839590	8.431047	2.050488	5.544474	6.889682	2.066244	0.662781	0.754114	1.075527	0.330509	0.541351	1.139640	0.539674	0.283157	0.485110	0.539453	0.838895	0.540458	0.333200	0.265713	0.148541	
15152	NR	12/24/2016 08:50:08	241.859256	86.870355	16.371740	16.984972	0.553279		0.380419	10.784267	22.646452	29.003780	23.103035	28.151802	32.401566	2.508714	20.451935	34.596138	38.211567	22.863611	16.236029	18.536522	6.282911	4.735023	3.402746	5.300319	9.513193	5.726384	0.960642	0.979486	1.330568	3.397688	3.976972	2.464294	1.363630	1.621701	1.639478	2.645433	3.035077	1.456252	0.609329	0.585706	0.667254	0.200729	0.212024	0.123580	0.154408	0.185867	0.020210	
15153	NR	12/24/2016 08:50:12	442.266501	141.727894	45.868582	13.826638	0.464815		11.548276	18.142872	39.836788	55.737450	50.013729	12.551669	43.222740	50.121635	56.083725	67.400574	49.155319	17.362310	29.351713	17.313156	25.400570	23.312893	18.605194	8.548372	1.833685	10.065602	10.611856	5.288432	11.588805	6.371187	1.942700	1.760589	2.552590	2.129015	2.378652	2.067330	0.605131	0.489190	0.413486	0.041950	0.258500	0.290805	0.194612	0.285440	0.130048	0.147758	0.081542	
15154	NR	12/24/2016 08:50:16	463.941275	106.841871	13.515380	18.161833	0.570686		0.763848	37.775433	86.780502	44.768909	26.908314	49.891991	35.774612	43.034023	22.618212	63.893810	52.495468	22.906101	4.522068	7.243725	3.981628	10.577993	28.372805	26.260017	2.977534	3.108894	2.283778	0.974136	2.947864	0.276704	3.924003	3.255502	1.816657	1.007843	1.815387	2.236733	1.022402	0.840388	0.714376	0.339445	0.161004	1.101346	2.187645	1.322691	0.215252	0.039518	0.085644	
15155	NR	12/24/2016 08:50:20	253.529955	75.771778	51.440256	36.034801	0.637961		0.996642	5.064527	1.642610	2.700175	10.856344	51.887917	30.583420	43.370159	59.092289	16.900970	31.431545	9.506378	1.163824	11.380146	13.329529	1.455756	10.982649	16.686016	11.267480	24.764730	15.566212	4.610734	1.454280	2.933151	2.111149	2.751707	3.554994	4.666242	7.317848	6.507156	3.652498	2.611965	1.752471	0.451119	0.213367	0.586388	0.576720	0.585458	0.578843	0.106116	0.121911	
15156	NR	12/24/2016 08:50:24	347.564081	108.002337	26.985215	16.351609	1.259064		8.213318	35.559513	50.468887	30.056316	12.661554	37.359177	86.164772	15.605139	21.081200	33.158070	25.449453	27.766642	14.830477	12.878168	8.901636	5.574183	13.806580	10.674920	13.569731	7.998148	4.474636	3.344569	3.090549	4.421892	3.655421	2.917548	0.854577	0.597642	1.672741	2.670128	0.357613	0.076617	0.804191	1.658268	0.571576	0.761909	1.351406	1.063629	0.650983	0.271677	0.071103	
